date,Open,High,Low,Close,Adj Close,Volume
26-12-2019,13.176804,13.523954,13.156742,13.208636,13.208636,157660620
27-12-2019,13.208636,13.439774,13.123028,13.36272,13.36272,164413385
28-12-2019,13.35341,13.793531,13.334934,13.705417,13.705417,197525901
29-12-2019,13.696836,14.225638,13.646328,14.150045,14.150045,225354585
30-12-2019,14.155132,14.470634,13.924362,13.947442,13.947442,187275635
31-12-2019,13.952087,14.095331,13.648682,13.727642,13.727642,166278254
01-01-2020,13.730962,13.873946,13.654942,13.689083,13.689083,172980718
02-01-2020,13.698126,13.715548,12.989974,13.027011,13.027011,156376427
03-01-2020,13.035329,13.763709,13.012638,13.660452,13.660452,173683857
04-01-2020,13.667442,13.921914,13.560008,13.891512,13.891512,182230374
05-01-2020,13.88834,14.410801,13.886547,14.111019,14.111019,202552703
06-01-2020,14.11124,15.003565,14.11124,14.957808,14.957808,224800409
07-01-2020,14.966209,15.135275,14.568403,15.00925,15.00925,191948560
08-01-2020,15.022264,15.242219,14.337952,14.602934,14.602934,183632222
09-01-2020,14.589202,14.611089,14.305363,14.498314,14.498314,169699829
10-01-2020,14.478409,15.027689,14.182085,15.025826,15.025826,200173072
11-01-2020,15.020985,15.250237,14.779474,14.946328,14.946328,201663503
12-01-2020,14.946201,15.472109,14.869891,15.322083,15.322083,231150158
13-01-2020,15.322261,15.355387,14.991216,15.227272,15.227272,211785744
14-01-2020,15.215287,16.790661,15.194401,16.626122,16.626122,299316969
15-01-2020,16.603867,18.09627,16.394423,17.654812,17.654812,380806616
16-01-2020,17.646402,17.660793,16.439848,17.076946,17.076946,260423404
17-01-2020,17.112799,18.361832,17.08893,18.135199,18.135199,347229168
18-01-2020,18.129646,18.31448,17.555157,17.823919,17.823919,257317647
19-01-2020,17.83099,18.437756,16.841072,17.369253,17.369253,266285621
20-01-2020,17.392525,17.553738,16.864424,17.325275,17.325275,245125919
21-01-2020,17.327684,18.146685,17.169216,18.127666,18.127666,295922233
22-01-2020,18.124231,18.353712,17.598785,17.798361,17.798361,237634401
23-01-2020,17.811354,17.817013,16.787476,17.021404,17.021404,221009513
24-01-2020,17.031307,17.395035,16.489698,17.047409,17.047409,213341615
25-01-2020,17.049412,17.109013,16.603247,16.976107,16.976107,208315919
26-01-2020,16.973331,17.494526,16.873783,17.438633,17.438633,248646036
27-01-2020,17.443195,17.895115,17.279787,17.691341,17.691341,227584506
28-01-2020,17.683529,18.115135,17.499954,18.115135,18.115135,257579475
29-01-2020,18.066244,18.433632,17.883757,17.912777,17.912777,221674739
30-01-2020,17.920179,18.703236,17.730593,18.590408,18.590408,264686498
31-01-2020,18.590302,18.840961,17.854555,18.210979,18.210979,245035922
01-02-2020,18.202803,18.570148,18.067001,18.218321,18.218321,238461925
02-02-2020,18.202562,18.769257,17.897087,18.448185,18.448185,256209045
03-02-2020,18.45068,18.78767,18.227545,18.462755,18.462755,227749150
04-02-2020,18.466125,18.595591,17.904842,18.177366,18.177366,213533737
05-02-2020,18.195305,19.407156,18.170576,19.21505,19.21505,301486499
06-02-2020,19.229057,20.79269,19.077112,20.595263,20.595263,394704716
07-02-2020,20.583084,22.479801,20.467651,22.062258,22.062258,485529457
08-02-2020,22.057981,22.165306,20.977909,21.782419,21.782419,376067881
09-02-2020,21.757261,24.308561,21.748989,24.308561,24.308561,523664695
10-02-2020,24.342674,25.8132,23.548456,25.218315,25.218315,730144278
11-02-2020,25.261606,25.702721,24.195768,25.637403,25.637403,567226060
12-02-2020,25.657011,26.88055,25.41926,26.466763,26.466763,492328618
13-02-2020,26.463499,27.117456,24.755182,25.4401,25.4401,463998187
14-02-2020,25.434448,26.470024,25.154997,26.296959,26.296959,471534694
15-02-2020,26.300472,26.438311,23.706329,24.149651,24.149651,454859713
16-02-2020,24.22805,25.212297,22.11713,23.466389,23.466389,471225913
17-02-2020,23.421888,23.551378,21.69039,23.551378,23.551378,418783808
18-02-2020,23.521591,24.298689,22.898273,24.058178,24.058178,392689678
19-02-2020,24.074766,24.331917,22.21513,22.333511,22.333511,298250332
20-02-2020,22.35,22.665361,21.320684,22.229147,22.229147,358656850
21-02-2020,22.193645,22.755096,21.87401,22.184877,22.184877,396181352
22-02-2020,22.192751,22.318687,21.673792,21.968481,21.968481,328794302
23-02-2020,21.977989,22.969416,21.977989,22.828871,22.828871,439036993
24-02-2020,22.824919,23.245483,21.607086,22.044127,22.044127,357640680
25-02-2020,22.144562,22.144562,20.201307,20.34247,20.34247,356163893
26-02-2020,20.359814,20.519814,18.137678,18.799131,18.799131,443909390
27-02-2020,18.788363,19.615055,17.824158,19.122568,19.122568,406092296
28-02-2020,19.072939,19.719519,18.09516,18.854837,18.854837,461435237
29-02-2020,18.947647,20.182829,18.875795,19.584091,19.584091,584219366
01-03-2020,19.574615,20.054516,18.503836,18.963232,18.963232,380913102
02-03-2020,19.037861,20.053976,18.781809,19.814064,19.814064,428747453
03-03-2020,19.787628,20.359587,19.344061,19.63719,19.63719,355662760
04-03-2020,19.663486,20.228956,19.592461,19.959188,19.959188,363898093
05-03-2020,19.962469,21.46718,19.955732,20.802031,20.802031,424802925
06-03-2020,20.827026,21.701672,20.783857,21.288389,21.288389,449180749
07-03-2020,21.282133,21.42745,19.853567,20.179567,20.179567,337204407
08-03-2020,20.212061,20.286341,16.955931,16.974066,16.974066,365362955
09-03-2020,16.978222,17.45793,15.717181,16.570744,16.570744,417649798
10-03-2020,16.581482,17.441717,16.438751,16.875654,16.875654,360300206
11-03-2020,16.884089,17.099089,15.569993,16.524834,16.524834,288383091
12-03-2020,16.526304,16.558285,9.519584,9.600166,9.600166,444641540
13-03-2020,9.52092,11.349137,6.963391,10.833057,10.833057,681143272
14-03-2020,10.835003,11.286776,9.966749,10.140449,10.140449,301943026
15-03-2020,10.132663,11.174386,10.017006,10.436018,10.436018,336142093
16-03-2020,10.425869,10.425869,8.6767,9.38605,9.38605,314940366
17-03-2020,9.36542,10.447901,9.36542,10.077175,10.077175,288591005
18-03-2020,10.036181,10.23606,9.760224,10.119137,10.119137,264539835
19-03-2020,10.118399,12.601567,10.118399,12.27964,12.27964,407534104
20-03-2020,12.280426,13.623344,10.738794,11.875867,11.875867,433929425
21-03-2020,11.901004,12.312918,11.348414,12.057991,12.057991,386174572
22-03-2020,12.080737,12.39244,11.138777,11.158228,11.158228,308670064
23-03-2020,11.158228,12.125857,10.925769,12.117715,12.117715,359015601
24-03-2020,12.116398,12.571411,11.850914,12.40122,12.40122,333522129
25-03-2020,12.403792,12.630493,12.119498,12.3243,12.3243,288895593
26-03-2020,12.325833,13.217611,12.261119,13.217611,13.217611,299218749
27-03-2020,13.221527,13.279883,12.5075,12.523257,12.523257,263730266
28-03-2020,12.533824,12.533892,11.815067,12.193113,12.193113,256061862
29-03-2020,12.188286,12.280672,11.387922,11.441221,11.441221,218854042
30-03-2020,11.422389,12.37635,11.344166,12.286843,12.286843,305631180
31-03-2020,12.282616,12.740154,12.231622,12.581606,12.581606,372566080
01-04-2020,12.581606,12.741603,12.057843,12.741603,12.741603,332222983
02-04-2020,12.725065,13.545909,12.607051,13.066639,13.066639,398592822
03-04-2020,13.048226,13.565355,13.002647,13.373008,13.373008,406426751
04-04-2020,13.373008,14.010611,13.222752,13.824528,13.824528,416644565
05-04-2020,13.815948,13.967373,13.470547,13.734116,13.734116,398954313
06-04-2020,13.731032,15.117117,13.693695,15.084521,15.084521,491814166
07-04-2020,15.070906,15.450988,14.373001,14.681547,14.681547,452816635
08-04-2020,14.694789,15.262303,14.562204,15.056076,15.056076,434986928
09-04-2020,15.067224,15.184843,14.764309,15.062604,15.062604,444821353
10-04-2020,15.060228,15.108041,13.59267,13.737724,13.737724,394331907
11-04-2020,13.737724,14.067329,13.613005,13.804288,13.804288,364313702
12-04-2020,13.812086,14.745192,13.729534,14.375111,14.375111,414752932
13-04-2020,14.404006,15.048384,13.723426,15.034427,15.034427,459561236
14-04-2020,15.012063,15.916357,14.836449,15.525076,15.525076,515331620
15-04-2020,15.542678,15.840276,14.542898,14.593927,14.593927,425648054
16-04-2020,14.581246,15.70273,14.236704,15.70273,15.70273,478820058
17-04-2020,15.700993,15.941592,15.352086,15.735083,15.735083,396448352
18-04-2020,15.746321,16.717245,15.730496,16.593172,16.593172,479760692
19-04-2020,16.607388,16.707396,16.098928,16.139933,16.139933,402957217
20-04-2020,16.140429,16.455177,15.013521,15.085403,15.085403,398870343
21-04-2020,15.06384,15.490221,14.883614,15.205772,15.205772,390367736
22-04-2020,15.20113,15.845876,15.017928,15.69316,15.69316,395820106
23-04-2020,15.702654,16.146147,15.526531,16.006208,16.006208,446947832
24-04-2020,15.992483,16.316772,15.889086,16.016418,16.016418,375266800
25-04-2020,16.013018,16.423733,15.958486,16.305418,16.305418,362345240
26-04-2020,16.30323,16.483435,16.199301,16.383768,16.383768,400076436
27-04-2020,16.429043,16.66411,16.209511,16.463215,16.463215,389838383
28-04-2020,16.447828,16.566999,16.278233,16.444286,16.444286,361059754
29-04-2020,16.447243,17.546227,16.373192,17.493774,17.493774,463165164
30-04-2020,17.447788,18.129528,16.780251,17.033976,17.033976,498015944
01-05-2020,17.046522,17.8927,17.026531,17.564993,17.564993,453439052
02-05-2020,17.551817,17.628757,17.406445,17.584904,17.584904,393955300
03-05-2020,17.581791,17.798849,17.027967,17.126299,17.126299,381109061
04-05-2020,17.135752,17.355347,16.462002,17.100756,17.100756,390548947
05-05-2020,17.088411,17.322493,16.727106,16.919775,16.919775,358987881
06-05-2020,16.906801,17.157682,16.657045,16.657045,16.657045,364717662
07-05-2020,16.657959,17.28824,16.351461,17.013199,17.013199,414976837
08-05-2020,17.019211,17.441483,16.912069,17.241476,17.241476,382131707
09-05-2020,17.219955,17.484697,16.889967,16.935961,16.935961,365221789
10-05-2020,16.937109,16.937109,14.720081,15.295669,15.295669,436166815
11-05-2020,15.339985,15.48983,14.28438,15.097545,15.097545,404659513
12-05-2020,15.121073,16.16119,14.992521,15.741054,15.741054,394508013
13-05-2020,15.742569,16.247789,15.724004,16.138878,16.138878,359517914
14-05-2020,16.135855,16.539185,15.921748,16.3578,16.3578,388231861
15-05-2020,16.347731,16.454601,15.65214,15.754374,15.754374,340889408
16-05-2020,15.75389,16.231842,15.649658,16.051781,16.051781,339913391
17-05-2020,16.033072,16.480417,16.028538,16.314646,16.314646,329675187
18-05-2020,16.318237,16.839167,16.278637,16.636265,16.636265,337613743
19-05-2020,16.639122,17.154663,16.368177,17.154663,17.154663,351679092
20-05-2020,17.142651,17.323343,16.655924,16.888025,16.888025,305581860
21-05-2020,16.887243,17.037516,15.791041,16.122381,16.122381,283593221
22-05-2020,16.126387,16.848112,15.980751,16.639593,16.639593,308017283
23-05-2020,16.631491,16.831505,16.358562,16.588194,16.588194,281071630
24-05-2020,16.579742,16.793018,16.081476,16.083439,16.083439,250849075
25-05-2020,16.074583,16.419571,15.958841,16.400908,16.400908,295250983
26-05-2020,16.408297,16.486422,16.048832,16.212547,16.212547,264787793
27-05-2020,16.212671,16.556841,16.179876,16.493284,16.493284,289787288
28-05-2020,16.497992,17.120119,16.47002,17.05934,17.05934,307231707
29-05-2020,17.07679,17.229921,16.722227,17.04163,17.04163,302410995
30-05-2020,17.037237,17.757654,16.963362,17.743418,17.743418,330991078
31-05-2020,17.742472,18.108484,16.917494,17.040472,17.040472,306613468
01-06-2020,17.06953,18.001842,17.012215,17.914942,17.914942,343444957
02-06-2020,17.918852,18.156345,16.903849,17.239304,17.239304,285916007
03-06-2020,17.234621,17.622936,17.104294,17.545404,17.545404,278598569
04-06-2020,17.54722,17.648666,17.136164,17.565874,17.565874,251564500
05-06-2020,17.568724,17.896044,17.487778,17.688786,17.688786,264892611
06-06-2020,17.688786,17.907988,17.53105,17.535934,17.535934,247410758
07-06-2020,17.537628,17.646267,16.964676,17.447035,17.447035,229571456
08-06-2020,17.446314,17.557604,17.28858,17.39303,17.39303,201873195
09-06-2020,17.4007,17.479162,17.250162,17.435377,17.435377,203076335
10-06-2020,17.436457,17.497927,17.264446,17.410467,17.410467,218805704
11-06-2020,17.413944,17.524494,16.208923,16.308926,16.308926,214293278
12-06-2020,16.292456,16.775976,16.157188,16.66914,16.66914,220884223
13-06-2020,16.675598,16.844383,16.542574,16.823734,16.823734,217773557
14-06-2020,16.831116,16.86883,16.551168,16.656242,16.656242,197988813
15-06-2020,16.656242,16.676376,15.625612,16.384802,16.384802,205913863
16-06-2020,16.386614,16.62472,16.23514,16.421957,16.421957,197512179
17-06-2020,16.422012,16.605782,16.109554,16.402542,16.402542,190623459
18-06-2020,16.402542,16.534527,15.980467,16.20859,16.20859,176409002
19-06-2020,16.207985,16.292774,15.895735,15.907086,15.907086,160670035
20-06-2020,15.907086,16.135077,15.80971,16.04756,16.04756,158722069
21-06-2020,16.038355,16.252193,15.980892,16.001226,16.001226,151504787
22-06-2020,15.99852,16.475288,15.99852,16.475288,16.475288,181943736
23-06-2020,16.468678,16.49774,16.262882,16.422567,16.422567,165960947
24-06-2020,16.434666,16.659418,16.006577,16.026758,16.026758,168239834
25-06-2020,16.022675,16.045135,15.630583,15.922709,15.922709,143049947
26-06-2020,15.916716,16.0107,15.641558,15.749224,15.749224,136599245
27-06-2020,15.750969,15.902859,15.075929,15.185254,15.185254,152435707
28-06-2020,15.185254,15.511128,15.020651,15.420089,15.420089,159817886
29-06-2020,15.41221,15.597876,15.234789,15.505232,15.505232,167963469
30-06-2020,15.494698,15.585555,15.316403,15.413582,15.413582,151582461
01-07-2020,15.409456,15.878247,15.351642,15.82946,15.82946,159837869
02-07-2020,15.820766,15.95667,15.250993,15.53849,15.53849,151839908
03-07-2020,15.534174,15.587006,15.273691,15.291962,15.291962,138591561
04-07-2020,15.287059,15.60477,15.261632,15.552981,15.552981,146316736
05-07-2020,15.552996,15.633954,15.245029,15.480226,15.480226,138494209
06-07-2020,15.480226,16.333698,15.448798,16.29677,16.29677,172232440
07-07-2020,16.275965,16.862385,16.023573,16.770226,16.770226,196296818
08-07-2020,16.774088,17.409712,16.664206,17.227657,17.227657,212383912
09-07-2020,17.238857,17.443867,16.572454,16.884869,16.884869,179705380
10-07-2020,16.878132,17.294348,16.410248,17.261251,17.261251,174222029
11-07-2020,17.279306,17.664621,17.075333,17.622179,17.622179,186743534
12-07-2020,17.628357,18.581551,17.613266,18.236546,18.236546,224015851
13-07-2020,18.236546,18.890717,17.772169,18.409563,18.409563,261690866
14-07-2020,18.392452,18.714333,17.933647,18.082909,18.082909,203397123
15-07-2020,18.072044,18.133156,17.445818,17.591215,17.591215,169152686
16-07-2020,17.59165,17.697281,16.733892,17.143843,17.143843,191191483
17-07-2020,17.144192,17.476337,17.022568,17.084974,17.084974,153498441
18-07-2020,17.086912,17.266495,16.86067,17.126711,17.126711,149402466
19-07-2020,17.126871,18.049501,16.909889,17.955778,17.955778,213342724
20-07-2020,17.961239,18.267269,17.333931,17.484709,17.484709,203143854
21-07-2020,17.467257,17.948503,17.407375,17.715408,17.715408,187854335
22-07-2020,17.705444,18.091908,17.513439,18.091908,18.091908,191909868
23-07-2020,18.087339,18.686419,18.073708,18.673296,18.673296,220207323
24-07-2020,18.676613,19.523331,18.274481,19.152901,19.152901,248008823
25-07-2020,19.157789,19.977818,19.142469,19.776423,19.776423,257057785
26-07-2020,19.752638,20.234777,19.357723,19.521025,19.521025,248581857
27-07-2020,19.515312,20.139387,18.55102,19.620329,19.620329,325386899
28-07-2020,19.700594,20.613214,19.499792,20.173548,20.173548,284409544
29-07-2020,20.191669,20.374126,19.864685,19.89559,19.89559,204440432
30-07-2020,19.897251,20.069492,19.572208,20.012735,20.012735,200436410
31-07-2020,19.990093,20.838476,19.934847,20.668146,20.668146,229781080
01-08-2020,20.668146,21.618992,20.595196,21.530432,21.530432,264604008
02-08-2020,21.546732,22.015156,19.972687,20.944887,20.944887,299350525
03-08-2020,20.94066,22.382042,20.771103,22.055012,22.055012,265708949
04-08-2020,22.054789,22.404959,21.623692,22.282585,22.282585,241931958
05-08-2020,22.28727,23.55714,22.139977,23.336218,23.336218,344072749
06-08-2020,23.324579,23.330397,22.569674,22.707661,22.707661,246554661
07-08-2020,22.721392,23.004377,21.628693,22.311546,22.311546,326409994
08-08-2020,22.312599,22.939974,21.940449,22.878119,22.878119,236392685
09-08-2020,22.893887,22.942057,22.161161,22.475536,22.475536,216694610
10-08-2020,22.4802,22.843824,22.275042,22.613796,22.613796,239664308
11-08-2020,22.628412,22.76442,20.836731,21.256945,21.256945,310846749
12-08-2020,21.309778,22.187132,20.615295,21.75145,21.75145,256078366
13-08-2020,21.773226,22.152693,20.75383,22.075544,22.075544,299981376
14-08-2020,22.080112,23.36224,21.696718,23.069792,23.069792,357386067
15-08-2020,23.08856,23.879387,22.901737,23.021751,23.021751,269746412
16-08-2020,23.050289,23.770334,22.828972,23.497103,23.497103,271264839
17-08-2020,23.497103,23.856014,23.085705,23.510103,23.510103,264606385
18-08-2020,23.491961,23.680347,22.575132,23.067181,23.067181,259152684
19-08-2020,23.05559,23.253649,22.011152,22.310396,22.310396,224754805
20-08-2020,22.371693,23.27177,22.130148,23.092575,23.092575,240389084
21-08-2020,23.104414,23.353607,21.856546,22.128994,22.128994,245533836
22-08-2020,22.115171,22.23982,21.461287,22.23982,22.23982,208053381
23-08-2020,22.219055,22.219055,21.607685,21.870842,21.870842,181970641
24-08-2020,21.865778,22.895718,21.77286,22.605852,22.605852,192633739
25-08-2020,22.608212,22.634571,21.15494,21.475367,21.475367,234877041
26-08-2020,21.474306,22.48498,21.335356,22.277306,22.277306,255812854
27-08-2020,22.258066,23.139763,21.921072,23.080753,23.080753,296206828
28-08-2020,23.077656,23.53282,22.709061,23.133812,23.133812,260086579
29-08-2020,23.134024,23.513096,22.829552,23.011272,23.011272,213897145
30-08-2020,23.00906,23.837446,22.964417,23.644915,23.644915,228141192
31-08-2020,23.647858,23.914165,23.054951,23.19305,23.19305,215511200
01-09-2020,23.185047,25.405396,22.988291,24.822096,24.822096,450200844
02-09-2020,24.814375,25.789923,23.611662,24.690363,24.690363,577817197
03-09-2020,24.697609,25.514719,20.517675,20.619886,20.619886,574956638
04-09-2020,20.596815,21.82766,19.980856,21.056107,21.056107,489923568
05-09-2020,21.044121,21.55168,18.183708,19.478767,19.478767,399969033
06-09-2020,19.478767,23.412586,18.684034,23.190662,23.190662,740680573
07-09-2020,23.193592,23.505577,20.270761,22.393307,22.393307,555588378
08-09-2020,22.425636,23.422289,21.363268,23.190248,23.190248,555422363
09-09-2020,23.221849,24.561518,22.540348,24.530291,24.530291,456284484
10-09-2020,24.537354,25.614058,24.21431,24.559889,24.559889,456365135
11-09-2020,24.559889,25.729475,23.075153,25.451414,25.451414,420689466
12-09-2020,25.452366,28.529848,25.446907,28.529848,28.529848,688007352
13-09-2020,28.529848,32.325027,28.215891,31.05863,31.05863,1144638251
14-09-2020,31.102446,33.48782,29.172146,31.178642,31.178642,1009392260
15-09-2020,31.158981,31.269815,26.861984,27.202391,27.202391,861821910
16-09-2020,27.196297,28.520342,26.08143,27.964594,27.964594,664539530
17-09-2020,27.925499,28.835432,26.13821,26.99313,26.99313,512578971
18-09-2020,26.99313,28.77667,26.709606,27.399481,27.399481,482149967
19-09-2020,27.617344,27.878654,26.763134,27.251112,27.251112,331216806
20-09-2020,27.249884,27.326118,25.255623,26.392134,26.392134,343197520
21-09-2020,26.429634,26.695835,22.549656,23.267879,23.267879,462503299
22-09-2020,23.188206,24.518158,22.847141,24.10074,24.10074,340023558
23-09-2020,24.046329,24.24795,22.702387,22.856977,22.856977,446713264
24-09-2020,22.852991,24.684103,22.699762,24.613825,24.613825,475917196
25-09-2020,24.585325,25.074488,23.879345,24.663387,24.663387,442583904
26-09-2020,24.68215,26.449139,24.544752,26.221182,26.221182,490827676
27-09-2020,26.212593,26.88765,25.743671,26.199217,26.199217,435755666
28-09-2020,26.235971,27.728317,25.920048,26.979607,26.979607,530311672
29-09-2020,26.990191,29.003166,26.976038,28.842979,28.842979,612454595
30-09-2020,28.877155,29.559437,28.041544,29.290876,29.290876,566560144
01-10-2020,29.321781,29.382223,26.363203,27.431973,27.431973,630087805
02-10-2020,27.450184,28.182659,25.89403,27.285681,27.285681,638940976
03-10-2020,27.346474,28.285843,27.139931,28.202311,28.202311,495908650
04-10-2020,28.21291,29.136103,28.069294,28.943853,28.943853,514574736
05-10-2020,29.009138,29.303858,28.173002,28.659103,28.659103,425642119
06-10-2020,28.666071,28.969851,27.300177,27.714527,27.714527,505088690
07-10-2020,27.697977,27.871325,26.943636,27.704836,27.704836,394557518
08-10-2020,27.713493,27.812651,26.600594,27.705311,27.705311,431553686
09-10-2020,27.738211,28.541677,27.527679,28.44503,28.44503,465984452
10-10-2020,28.435131,29.224106,28.15773,28.312487,28.312487,426434526
11-10-2020,28.382029,28.742476,27.961283,28.55558,28.55558,408482939
12-10-2020,28.549908,31.082113,28.491446,30.714682,30.714682,718406691
13-10-2020,30.670006,31.7651,30.269403,30.706745,30.706745,600050050
14-10-2020,30.738811,31.297539,30.461908,30.912119,30.912119,460297911
15-10-2020,30.889919,31.569292,30.50012,31.295864,31.295864,504135680
16-10-2020,31.314039,31.917166,29.666964,29.9949,29.9949,546849696
17-10-2020,30.043756,30.555607,29.719992,30.248236,30.248236,377026508
18-10-2020,30.240988,30.996552,30.22171,30.659523,30.659523,440840685
19-10-2020,30.656214,30.656214,29.857061,29.925068,29.925068,385913101
20-10-2020,29.930313,30.080072,28.543447,28.803444,28.803444,493774162
21-10-2020,28.81385,30.383383,28.709417,29.772354,29.772354,510855830
22-10-2020,29.765539,31.300007,29.764416,30.658192,30.658192,530907796
23-10-2020,30.655258,31.164146,30.102983,30.633961,30.633961,514504830
24-10-2020,30.633961,30.841915,30.460138,30.588821,30.588821,407454460
25-10-2020,30.588821,30.96611,29.961666,30.10754,30.10754,391997739
26-10-2020,30.107542,31.311104,29.992476,31.15456,31.15456,624224136
27-10-2020,31.154684,32.34507,30.999552,31.638721,31.638721,715978374
28-10-2020,31.638784,31.927164,29.868393,30.363506,30.363506,477279858
29-10-2020,30.363554,30.421204,29.51284,29.842478,29.842478,426303252
30-10-2020,29.842684,30.194157,27.585997,28.508411,28.508411,531974962
31-10-2020,28.508411,28.892672,28.169598,28.431215,28.431215,360596998
01-11-2020,28.431215,28.665218,28.101332,28.461565,28.461565,338657898
02-11-2020,28.46147,29.278025,27.833025,27.88393,27.88393,390864652
03-11-2020,27.883926,27.883926,25.897152,26.85705,26.85705,457901613
04-11-2020,26.857388,26.956516,25.966852,26.931515,26.931515,383972480
05-11-2020,26.931576,27.899427,26.718618,27.675859,27.675859,299236756
06-11-2020,27.675808,29.417892,27.675808,29.018,29.018,343104562
07-11-2020,29.018,29.844576,26.986038,27.738094,27.738094,362934993
08-11-2020,27.738094,28.685337,27.514776,28.305117,28.305117,321186882
09-11-2020,28.305136,28.923386,27.408661,28.018021,28.018021,335957338
10-11-2020,28.0186,28.468075,27.705009,28.193342,28.193342,310738349
11-11-2020,28.193321,28.620056,27.871515,27.956179,27.956179,279645463
12-11-2020,27.955782,28.157188,27.349792,27.614807,27.614807,266092376
13-11-2020,27.614275,28.481514,27.562483,28.182173,28.182173,292737428
14-11-2020,28.182173,28.182173,27.409859,27.936201,27.936201,254114574
15-11-2020,27.936201,28.172455,27.114182,27.621031,27.621031,254946427
16-11-2020,27.621031,28.180292,27.500866,28.06411,28.06411,275039274
17-11-2020,28.171278,28.750811,28.171278,28.530581,28.530581,320321793
18-11-2020,28.530521,28.781078,27.543642,28.076162,28.076162,327690836
19-11-2020,28.07605,28.338261,27.654972,28.094105,28.094105,282317319
20-11-2020,28.092194,29.271536,28.092194,28.891996,28.891996,321436881
21-11-2020,28.891996,30.732031,28.35033,30.391291,30.391291,419204706
22-11-2020,30.391291,31.073448,29.089586,29.925072,29.925072,426289161
23-11-2020,29.925093,31.04421,29.818842,30.965368,30.965368,433686948
24-11-2020,30.971752,35.113663,30.851288,33.80315,33.80315,840230024
25-11-2020,33.857773,35.282307,30.774401,31.34296,31.34296,599500600
26-11-2020,31.31773,31.731268,26.53739,28.204916,28.204916,659590250
27-11-2020,28.230486,28.708818,27.301119,28.475187,28.475187,361093513
28-11-2020,28.474955,29.620146,27.985647,29.143911,29.143911,338275296
29-11-2020,29.164108,30.451855,28.959318,30.117603,30.117603,347773041
30-11-2020,30.12431,31.533785,29.785835,31.392786,31.392786,389608481
01-12-2020,31.411509,31.871908,29.484135,30.108303,30.108303,467818960
02-12-2020,30.147505,30.910141,29.748901,30.297361,30.297361,371441750
03-12-2020,30.303986,30.769117,29.97831,30.70443,30.70443,324897560
04-12-2020,30.716002,31.116619,28.925531,29.072208,29.072208,362626786
05-12-2020,29.075138,30.002951,28.757483,29.729488,29.729488,307895991
06-12-2020,29.728706,30.133648,29.096031,29.540804,29.540804,249993855
07-12-2020,29.530382,29.656601,29.090275,29.378136,29.378136,238972454
08-12-2020,29.380875,29.48814,27.511665,27.636307,27.636307,323672206
09-12-2020,27.636606,28.378838,26.996044,28.129305,28.129305,323390504
10-12-2020,28.131521,28.23805,27.432507,27.69619,27.69619,263890750
11-12-2020,27.697121,27.741119,26.765226,27.361004,27.361004,278060132
12-12-2020,27.358271,28.241863,27.328489,28.164452,28.164452,238973887
13-12-2020,28.165478,29.251371,28.061974,29.101692,29.101692,265728020
14-12-2020,29.106859,30.174337,28.693623,30.029577,30.029577,335453986
15-12-2020,30.026991,30.296968,29.380985,29.547283,29.547283,294288115
16-12-2020,29.549948,30.596298,29.064762,30.490194,30.490194,347039607
17-12-2020,30.493614,31.452747,29.8337,30.184134,30.184134,479985920
18-12-2020,30.183979,31.179211,29.700169,30.93836,30.93836,359055461
19-12-2020,30.942635,34.165428,30.940622,33.296356,33.296356,534843839
20-12-2020,33.293518,35.543812,32.671528,34.160297,34.160297,583559932
21-12-2020,34.201237,35.563412,31.643732,32.269527,32.269527,583000547
22-12-2020,32.204792,33.756245,30.592924,33.482948,33.482948,563925549
23-12-2020,33.477707,34.381519,30.074295,31.097898,31.097898,582613805
24-12-2020,31.114107,32.705215,30.455809,32.500591,32.500591,488263504
25-12-2020,32.488903,33.435284,31.864254,33.164974,33.164974,421026462
26-12-2020,33.1702,33.945316,32.601746,33.477139,33.477139,434464851
27-12-2020,33.479843,34.852478,32.087864,33.511848,33.511848,567285548
28-12-2020,33.532055,35.976673,33.401264,35.844559,35.844559,611476292
29-12-2020,35.85218,39.484234,35.342632,38.952831,38.952831,938849532
30-12-2020,38.94735,39.156597,36.904491,38.136299,38.136299,501223201
31-12-2020,38.122288,38.163254,36.744083,37.376034,37.376034,404140896
01-01-2021,37.374573,38.928177,37.046307,37.90501,37.90501,459165743
02-01-2021,37.917107,38.836254,36.925602,38.241592,38.241592,521965394
03-01-2021,38.253727,41.606323,37.818104,41.148979,41.148979,758008613
04-01-2021,41.19828,43.132122,38.143982,40.926353,40.926353,807877171
05-01-2021,40.937279,41.7346,38.978954,41.7346,41.7346,644270927
06-01-2021,41.775536,42.192703,40.592529,42.165955,42.165955,641021601
07-01-2021,42.196625,44.470036,41.495869,43.44949,43.44949,829964770
08-01-2021,43.568687,43.590466,40.534481,42.395317,42.395317,650561500
09-01-2021,42.373695,44.119743,41.590103,43.932854,43.932854,590039660
10-01-2021,43.944122,45.155418,40.594864,42.448475,42.448475,701488832
11-01-2021,42.472622,42.477501,35.170883,38.371361,38.371361,890728694
12-01-2021,38.279518,39.930908,37.185501,38.11161,38.11161,567249584
13-01-2021,38.109425,40.401543,37.143784,40.135933,40.135933,542384725
14-01-2021,40.118828,41.8731,39.656357,41.793682,41.793682,534108764
15-01-2021,41.794952,42.41106,39.095463,40.91898,40.91898,562019413
16-01-2021,40.919434,43.917919,40.733822,43.171825,43.171825,604218252
